measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,United Arab Emirates,Female,65-69 years,Years,2018,8.045378079653643,8.454332729725756,7.662656830707261
Life expectancy,United Arab Emirates,Male,65-69 years,Years,2019,15.197550098676963,16.68012285824527,13.870928173204046
Life expectancy,United Arab Emirates,Female,65-69 years,Years,2019,8.078920641516342,8.508370671560352,7.681724682782675
Life expectancy,United Arab Emirates,Male,65-69 years,Years,2020,18.05358207627635,19.55471587660065,16.56813847599333
Life expectancy,United Arab Emirates,Female,65-69 years,Years,2020,8.956645568983255,9.435916891308137,8.51103294597387
Life expectancy,United Arab Emirates,Male,65-69 years,Years,2021,17.103252690342615,18.622476319969145,15.836099170560612
Life expectancy,United Arab Emirates,Female,65-69 years,Years,2021,9.111405063219152,9.590214114114904,8.705148656221688
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2012,10.587106027290236,11.592360159462217,9.651036864108285
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2012,7.485470776187778,8.191337525679733,6.908996008936572
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2013,10.75565994919672,11.818801111100838,9.776717422374023
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2013,5.596778841717598,6.142472958174853,5.161035153519359
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2014,10.722527548924276,11.861351491882585,9.70612033899176
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2014,4.604108542286829,5.036576764542743,4.256328249980097
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2015,10.629305573941203,11.822994316525644,9.580064192606836
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2015,4.164711780873468,4.549127817690375,3.836901694499671
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2016,10.366091401061938,11.515125215950153,9.272649201403704
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2016,3.693883006554823,4.018895627530413,3.4262491169133784
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2017,10.667057930263164,11.880328840716636,9.530983786252392
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2017,3.7035923153525574,4.0261722741788075,3.4184589449652485
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2018,10.915567568645113,12.203343048940994,9.778752371202927
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2018,3.7320238068885963,4.068299911617158,3.4283682745243804
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2019,11.415990807154087,12.728286604104476,10.256671050752505
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2019,3.7835355096412546,4.13749487608371,3.468509116618885
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2020,14.040014028283979,15.40350546698307,12.69914951964455
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2020,4.453149136518125,4.8867139613088355,4.063446578237308
Life expectancy,United Arab Emirates,Male,70-74 years,Years,2021,13.281699413190294,14.605379822616527,12.15822882624859
Life expectancy,United Arab Emirates,Female,70-74 years,Years,2021,4.666706863274283,5.0862459344409965,4.303007393703656
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2012,8.131502869649335,8.906541460973967,7.418159200919573
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2012,5.765283417395569,6.320055448266473,5.313767625858945
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2013,8.338939509656932,9.16913994350407,7.584284436810936
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2013,4.392293985341562,4.850429213780143,4.021982133958793
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2014,8.333947141454427,9.225874963762301,7.548436733650823
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2014,3.5174795341553575,3.91856640302635,3.180988705348821
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2015,8.282193961942324,9.21565664931977,7.468866744260792
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2015,3.066131424608543,3.443916983217301,2.714845529310625
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2016,8.101065533781952,9.001962570164858,7.252272094348674
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2016,2.502630243856423,2.848997118210283,2.277248364305738
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2017,8.337794225065467,9.291148689271697,7.452641935516895
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2017,2.506980323998853,2.853314343233617,2.2669388053889756
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2018,8.53055437699729,9.546473424856659,7.6429845134715935
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2018,2.536712482389266,2.9012079781091247,2.2728768298949924
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2019,8.905814662106257,9.945363761313443,7.997826128232359
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2019,2.5951349872115514,2.978901884150108,2.3053637770776567
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2020,11.010193154511743,12.140683290866466,9.90283628029654
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2020,3.3121739901628002,3.7877471734094916,2.853818998929665
Life expectancy,United Arab Emirates,Male,75-79 years,Years,2021,10.341371258730067,11.450758486776907,9.415402413140713
Life expectancy,United Arab Emirates,Female,75-79 years,Years,2021,3.5446747484438643,3.9880125239857813,3.1600773058078717
Life expectancy,Texas,Male,45-49 years,Years,2012,33.98268535577938,34.09503633064847,33.87086052190827
Life expectancy,Texas,Female,45-49 years,Years,2012,37.6262463445662,37.742009993376605,37.51359572858712
Life expectancy,Texas,Male,45-49 years,Years,2013,34.024195130896345,34.13154760411441,33.91046254523027
Life expectancy,Texas,Female,45-49 years,Years,2013,37.62342679322497,37.73301247370682,37.50370305762272
Life expectancy,Texas,Male,45-49 years,Years,2014,33.991818413433855,34.11617929499706,33.879290199035964
Life expectancy,Texas,Female,45-49 years,Years,2014,37.631419547573294,37.74455081751304,37.50837576408539
Life expectancy,Texas,Male,45-49 years,Years,2015,34.11119311847922,34.21924187534097,33.99312090175439
Life expectancy,Texas,Female,45-49 years,Years,2015,37.69753352694337,37.80390230931939,37.5915662544631
Life expectancy,Texas,Male,45-49 years,Years,2016,34.25079013451966,34.35941742673929,34.14540996318877
Life expectancy,Texas,Female,45-49 years,Years,2016,37.841100972195164,37.953101478175675,37.73192142346731
Life expectancy,Texas,Male,45-49 years,Years,2017,34.2191842798834,34.3336431629445,34.10302667971508
Life expectancy,Texas,Female,45-49 years,Years,2017,37.91849276434285,38.032124514821064,37.796191923777414
Life expectancy,Texas,Male,45-49 years,Years,2018,34.27725417136105,34.39080361629451,34.16258745014334
Life expectancy,Texas,Female,45-49 years,Years,2018,38.036357414910455,38.15832347741269,37.923455755772814
Life expectancy,Texas,Male,45-49 years,Years,2019,34.47401167633103,34.58289589721021,34.36216970449751
Life expectancy,Texas,Female,45-49 years,Years,2019,38.273553456287964,38.399428741031436,38.15575482666031
Life expectancy,Texas,Male,45-49 years,Years,2020,32.40581548384207,32.52391325417453,32.30630652790629
Life expectancy,Texas,Female,45-49 years,Years,2020,36.69327357954005,36.80437429743521,36.58100098915754
Life expectancy,Texas,Male,45-49 years,Years,2021,31.85041547275807,33.51095117749908,30.23109468786106
Life expectancy,Texas,Female,45-49 years,Years,2021,36.23837677820949,37.628693187947555,34.98154658801085
Life expectancy,Texas,Male,50-54 years,Years,2012,29.5880402264632,29.694822106241844,29.48186077218805
Life expectancy,Texas,Female,50-54 years,Years,2012,33.05193483559719,33.16241877091528,32.94461713952219
Life expectancy,Texas,Male,50-54 years,Years,2013,29.62147868539198,29.72377513651365,29.513237691031314
Life expectancy,Texas,Female,50-54 years,Years,2013,33.05251586074439,33.156929467236424,32.93830227110002
Life expectancy,Texas,Male,50-54 years,Years,2014,29.591624925428544,29.710033071801046,29.484609165765242
Life expectancy,Texas,Female,50-54 years,Years,2014,33.05612205845632,33.16406340304554,32.93868128037447
Life expectancy,Texas,Male,50-54 years,Years,2015,29.698260187936,29.801392376950393,29.58588371324445
Life expectancy,Texas,Female,50-54 years,Years,2015,33.11240524688025,33.214055013586474,33.01107282774224
Life expectancy,Texas,Male,50-54 years,Years,2016,29.830643347046486,29.93409003862843,29.730229413592074
Life expectancy,Texas,Female,50-54 years,Years,2016,33.248679981370245,33.355709833681125,33.144147408270335
Life expectancy,Texas,Male,50-54 years,Years,2017,29.808355640964184,29.917276164450033,29.69764740736003
Life expectancy,Texas,Female,50-54 years,Years,2017,33.322265332274,33.4310060485552,33.20530813051891
Life expectancy,Texas,Male,50-54 years,Years,2018,29.869129504459682,29.977350194666812,29.75983444063899
Life expectancy,Texas,Female,50-54 years,Years,2018,33.43450623146073,33.55107187499935,33.32645143713787
Life expectancy,Texas,Male,50-54 years,Years,2019,30.066129037218897,30.169924351611012,29.959676505548906
Life expectancy,Texas,Female,50-54 years,Years,2019,33.67143871836904,33.791920780075586,33.55868000466252
Life expectancy,Texas,Male,50-54 years,Years,2020,28.141593537301326,28.253328358512455,28.047429962130483
Life expectancy,Texas,Female,50-54 years,Years,2020,32.1538436603518,32.25946453483883,32.04701737345763
Life expectancy,Texas,Male,50-54 years,Years,2021,27.62809608081247,29.202374128455823,26.091511462246817
Life expectancy,Texas,Female,50-54 years,Years,2021,31.7251289583099,33.05151869487,30.52958804023787
Life expectancy,Texas,Male,55-59 years,Years,2012,25.430215203915523,25.529225507237634,25.331864455134305
Life expectancy,Texas,Female,55-59 years,Years,2012,28.6333327974201,28.736819130647373,28.533110460384993
Life expectancy,Texas,Male,55-59 years,Years,2013,25.460170124593915,25.555234155464458,25.3597012706334
Life expectancy,Texas,Female,55-59 years,Years,2013,28.635967314148488,28.73353271193883,28.5290976736268
Life expectancy,Texas,Male,55-59 years,Years,2014,25.433095419300805,25.543114236133334,25.333912680917365
Life expectancy,Texas,Female,55-59 years,Years,2014,28.6401585328005,28.741111651057242,28.530229712308717
Life expectancy,Texas,Male,55-59 years,Years,2015,25.52944846815274,25.625494483756086,25.425251852999814
Life expectancy,Texas,Female,55-59 years,Years,2015,28.688395080037125,28.783690392861256,28.593339899666518
Life expectancy,Texas,Male,55-59 years,Years,2016,25.639636568846797,25.735778870040146,25.546063759089108
Life expectancy,Texas,Female,55-59 years,Years,2016,28.819343767765982,28.9196216318659,28.721490269210936
Life expectancy,Texas,Male,55-59 years,Years,2017,25.622839041987834,25.724129526414234,25.519747282653807
Life expectancy,Texas,Female,55-59 years,Years,2017,28.883145585694177,28.985253745412564,28.773496522988665
Life expectancy,Texas,Male,55-59 years,Years,2018,25.671937808928263,25.77275863340959,25.570100466337756
Life expectancy,Texas,Female,55-59 years,Years,2018,28.98563794523344,29.094891440048595,28.884070964109203
Life expectancy,Texas,Male,55-59 years,Years,2019,25.855067874188958,25.951859035759234,25.7558841836772
Life expectancy,Texas,Female,55-59 years,Years,2019,29.20618482510467,29.319616417214863,29.10007506232585
Life expectancy,Texas,Male,55-59 years,Years,2020,24.08206677885029,24.18509997139852,23.995213598000845
Life expectancy,Texas,Female,55-59 years,Years,2020,27.768174787047464,27.866985331055982,27.668802202365956
Life expectancy,Texas,Male,55-59 years,Years,2021,23.607826383955274,25.07138482581703,22.1898557525014
Life expectancy,Texas,Female,55-59 years,Years,2021,27.36190030954454,28.607435615780243,26.249471519729333
Life expectancy,Belgium,Male,20-24 years,Years,2012,58.37658442783836,58.491664387033744,58.266368446815065
Life expectancy,Belgium,Female,20-24 years,Years,2012,63.469083613806745,63.58099573239033,63.3548855526625
Life expectancy,Belgium,Male,20-24 years,Years,2013,58.647673375065246,58.77323318097117,58.52588284343257
Life expectancy,Belgium,Female,20-24 years,Years,2013,63.550752317049934,63.66680502818141,63.435869216263804
Life expectancy,Belgium,Male,20-24 years,Years,2014,59.043933288612834,59.158432881132576,58.92689488634416
Life expectancy,Belgium,Female,20-24 years,Years,2014,63.86794586106186,63.9783478057728,63.750811180792105
Life expectancy,Belgium,Male,20-24 years,Years,2015,59.191504637779005,59.31243018163008,59.06629793975553
Life expectancy,Belgium,Female,20-24 years,Years,2015,63.847061582175165,63.96024864583691,63.73341187400194
Life expectancy,Belgium,Male,20-24 years,Years,2016,59.361120181403045,59.48010785132557,59.229129007739054
Life expectancy,Belgium,Female,20-24 years,Years,2016,64.07574181881891,64.19052416280496,63.95640309319211
Life expectancy,Belgium,Male,20-24 years,Years,2017,59.596633485948395,59.717926095435445,59.47108735439474
Life expectancy,Belgium,Female,20-24 years,Years,2017,64.20966690924858,64.34573844437871,64.08885978618326
Life expectancy,Belgium,Male,20-24 years,Years,2018,59.808544585339874,59.93675791783933,59.674260293627285
Life expectancy,Belgium,Female,20-24 years,Years,2018,64.26021769553003,64.38521775550758,64.13105052397586
Life expectancy,Belgium,Male,20-24 years,Years,2019,59.95124136805006,60.09775680664719,59.78761135090402
Life expectancy,Belgium,Female,20-24 years,Years,2019,64.43875662838822,64.57840536944019,64.29750630032136
Life expectancy,Belgium,Male,20-24 years,Years,2020,58.70149934021093,58.83054813491908,58.57330336000274
Life expectancy,Belgium,Female,20-24 years,Years,2020,63.40821940707288,63.525633902561495,63.293443998368794
Life expectancy,Belgium,Male,20-24 years,Years,2021,59.80285980709387,59.9452807532448,59.65548512845029
Life expectancy,Belgium,Female,20-24 years,Years,2021,64.58527062681624,64.72198703616684,64.44580544947766
Life expectancy,Belgium,Male,25-29 years,Years,2012,53.56334951955037,53.67689875520496,53.45461122740516
Life expectancy,Belgium,Female,25-29 years,Years,2012,58.54237564023127,58.653362398266204,58.42913502666579
Life expectancy,Belgium,Male,25-29 years,Years,2013,53.82952491819988,53.953422522585285,53.709348015882846
Life expectancy,Belgium,Female,25-29 years,Years,2013,58.61856000841399,58.73372066986617,58.50456837169873
Life expectancy,Belgium,Male,25-29 years,Years,2014,54.22731072539154,54.340315906642786,54.11184134521284
Life expectancy,Belgium,Female,25-29 years,Years,2014,58.93172388355443,59.04132742443814,58.81543708994088
Life expectancy,Belgium,Male,25-29 years,Years,2015,54.36902215887513,54.48837983581266,54.2454521876041
Life expectancy,Belgium,Female,25-29 years,Years,2015,58.91253956823152,59.02488965309909,58.799746074972525
Life expectancy,Belgium,Male,25-29 years,Years,2016,54.53421756313225,54.65224303449971,54.40386800703395
Life expectancy,Belgium,Female,25-29 years,Years,2016,59.140584075234976,59.25454361849485,59.0220912240652
Life expectancy,Belgium,Male,25-29 years,Years,2017,54.75655943057002,54.87643741227158,54.63251837502516
Life expectancy,Belgium,Female,25-29 years,Years,2017,59.274003995593425,59.40908908533897,59.15409282492015
Life expectancy,Belgium,Male,25-29 years,Years,2018,54.96312930037664,55.08947709423237,54.83014964011946
Life expectancy,Belgium,Female,25-29 years,Years,2018,59.32386398750629,59.4479611606634,59.19566537028364
Life expectancy,Belgium,Male,25-29 years,Years,2019,55.098405365141815,55.24310880212004,54.936573320736244
Life expectancy,Belgium,Female,25-29 years,Years,2019,59.503589644322744,59.642228770501596,59.363373554114396
Life expectancy,Belgium,Male,25-29 years,Years,2020,53.85338103603012,53.98063696759301,53.72750076629069
Life expectancy,Belgium,Female,25-29 years,Years,2020,58.46233008502197,58.578909616009746,58.34819409868727
Life expectancy,Belgium,Male,25-29 years,Years,2021,54.93730233394204,55.078289784406614,54.79137785245513
Life expectancy,Belgium,Female,25-29 years,Years,2021,59.65695439816641,59.792569745455104,59.518620490846885
Life expectancy,Belgium,Male,30-34 years,Years,2012,48.76645465351459,48.87886373359575,48.65880145072199
Life expectancy,Belgium,Female,30-34 years,Years,2012,53.620150888668675,53.73004738242274,53.50803796036101
Life expectancy,Belgium,Male,30-34 years,Years,2013,49.02315737218725,49.14585235919109,48.90413872690753
Life expectancy,Belgium,Female,30-34 years,Years,2013,53.70106534946812,53.81502165547149,53.58827639619954
Life expectancy,Belgium,Male,30-34 years,Years,2014,49.40565556630619,49.51769014525387,49.29118940124937
Life expectancy,Belgium,Female,30-34 years,Years,2014,54.010008194087995,54.11852475910051,53.894879672561785
Life expectancy,Belgium,Male,30-34 years,Years,2015,49.535714073818696,49.65408368825218,49.41316775502007
Life expectancy,Belgium,Female,30-34 years,Years,2015,53.98948987912485,54.10074836592476,53.877811513059825
Life expectancy,Belgium,Male,30-34 years,Years,2016,49.70325577256065,49.82029836284638,49.57400209947029
Life expectancy,Belgium,Female,30-34 years,Years,2016,54.22000452981483,54.332821333119384,54.10270660471549
Life expectancy,Belgium,Male,30-34 years,Years,2017,49.9200427101867,50.03893698355954,49.79703533766971
Life expectancy,Belgium,Female,30-34 years,Years,2017,54.34644267422586,54.48029181878707,54.227649964797756
Life expectancy,Belgium,Male,30-34 years,Years,2018,50.118421613804216,50.243663041333704,49.98644453660473
Life expectancy,Belgium,Female,30-34 years,Years,2018,54.391550746944056,54.51457778173716,54.26447707518898
Life expectancy,Belgium,Male,30-34 years,Years,2019,50.26254074337107,50.405950046850904,50.10222865975704
Life expectancy,Belgium,Female,30-34 years,Years,2019,54.56944090241895,54.706955952561984,54.43038324890053
Life expectancy,Belgium,Male,30-34 years,Years,2020,49.01517580144206,49.140607912940006,48.89030851936567
Life expectancy,Belgium,Female,30-34 years,Years,2020,53.52549293409566,53.64099457883506,53.41216593268698
Life expectancy,Belgium,Male,30-34 years,Years,2021,50.102009841167586,50.24182218971956,49.95730522758947
Life expectancy,Belgium,Female,30-34 years,Years,2021,54.72718869063867,54.86161352475271,54.59008046072357
Life expectancy,Belgium,Male,35-39 years,Years,2012,43.97054728935712,44.0817812815462,43.86401725487891
Life expectancy,Belgium,Female,35-39 years,Years,2012,48.721242957402744,48.829758249313784,48.61055424853729
Life expectancy,Belgium,Male,35-39 years,Years,2013,44.2168862791372,44.33835312054145,44.09905227190203
Life expectancy,Belgium,Female,35-39 years,Years,2013,48.794629092875915,48.907256965262505,48.68316676657867
Life expectancy,Belgium,Male,35-39 years,Years,2014,44.60315471204536,44.71408424696052,44.48983443039413
Life expectancy,Belgium,Female,35-39 years,Years,2014,49.10333288824331,49.21058519397751,48.989548796105346
Life expectancy,Belgium,Male,35-39 years,Years,2015,44.72948350092995,44.846671145259904,44.608162872340586
Life expectancy,Belgium,Female,35-39 years,Years,2015,49.08973462015286,49.19960928409142,48.979471127868685
Life expectancy,Belgium,Male,35-39 years,Years,2016,44.89420747756238,45.0100435489058,44.766234500874305
Life expectancy,Belgium,Female,35-39 years,Years,2016,49.32224319429964,49.43361722298456,49.20645564572294
Life expectancy,Belgium,Male,35-39 years,Years,2017,45.103865762196115,45.22161272520761,44.98205995404639
Life expectancy,Belgium,Female,35-39 years,Years,2017,49.44829127571966,49.58044579327059,49.331029556440875
Life expectancy,Belgium,Male,35-39 years,Years,2018,45.300644315916806,45.424619064288684,45.16992591568553
Life expectancy,Belgium,Female,35-39 years,Years,2018,49.49063383413706,49.612138797151175,49.365156444211124
Life expectancy,Belgium,Male,35-39 years,Years,2019,45.45537668860905,45.59806205365149,45.29730847107104
Life expectancy,Belgium,Female,35-39 years,Years,2019,49.66484189810497,49.80076875708126,49.527417802633046
Life expectancy,Belgium,Male,35-39 years,Years,2020,44.22376921979421,44.347343274781686,44.09997864895004
Life expectancy,Belgium,Female,35-39 years,Years,2020,48.620634502893026,48.73456073978645,48.508508236082925
Life expectancy,Belgium,Male,35-39 years,Years,2021,45.28299650104354,45.42147755047001,45.13966782176842
Life expectancy,Belgium,Female,35-39 years,Years,2021,49.83129466756745,49.96400433906956,49.69595931101676
Life expectancy,Belgium,Male,40-44 years,Years,2012,39.21192675959844,39.32143156025161,39.107061652790456
Life expectancy,Belgium,Female,40-44 years,Years,2012,43.866823859466905,43.97341631637577,43.758111326375236
Life expectancy,Belgium,Male,40-44 years,Years,2013,39.44829850241663,39.56793390473473,39.33224260827065
Life expectancy,Belgium,Female,40-44 years,Years,2013,43.95150615149795,44.06198330134744,43.84218669028276
Life expectancy,Belgium,Male,40-44 years,Years,2014,39.825633265635624,39.934982596091054,39.71394110031244
Life expectancy,Belgium,Female,40-44 years,Years,2014,44.25141898300859,44.35673202597284,44.13969422979384
Life expectancy,Belgium,Male,40-44 years,Years,2015,39.95703711868584,40.07247379627728,39.83753905555524
Life expectancy,Belgium,Female,40-44 years,Years,2015,44.22614464889265,44.334201669226296,44.11773903884123
Life expectancy,Belgium,Male,40-44 years,Years,2016,40.12372108388533,40.23777610395002,39.997687494850496
Life expectancy,Belgium,Female,40-44 years,Years,2016,44.45474798510504,44.56431050864272,44.34085544081013
Life expectancy,Belgium,Male,40-44 years,Years,2017,40.333270980528276,40.44921330834866,40.21335040946049
Life expectancy,Belgium,Female,40-44 years,Years,2017,44.58359801469996,44.71357488881079,44.468299167790235
Life expectancy,Belgium,Male,40-44 years,Years,2018,40.52739438502424,40.64944572763197,40.39866880432644
Life expectancy,Belgium,Female,40-44 years,Years,2018,44.623414236726845,44.74295038306448,44.49999883478377
Life expectancy,Belgium,Male,40-44 years,Years,2019,40.69009617039682,40.83145352793852,40.53378422683908
Life expectancy,Belgium,Female,40-44 years,Years,2019,44.79377166304241,44.92762180343009,44.658482562457756
Life expectancy,Belgium,Male,40-44 years,Years,2020,39.478991304681514,39.59957943960855,39.35681132503884
Life expectancy,Belgium,Female,40-44 years,Years,2020,43.75298520146458,43.864787870579605,43.64246875641788
Life expectancy,Belgium,Male,40-44 years,Years,2021,40.51809802581624,40.65441212153521,40.376992643600225
Life expectancy,Belgium,Female,40-44 years,Years,2021,44.975024551772904,45.10545562624752,44.84206133350114
Life expectancy,Belgium,Male,45-49 years,Years,2012,34.53031500659944,34.63711530143425,34.42806697912713
Life expectancy,Belgium,Female,45-49 years,Years,2012,39.071434947138876,39.1753986595402,38.96541136841339
Life expectancy,Belgium,Male,45-49 years,Years,2013,34.75937729717648,34.87610193062405,34.64615958052387
Life expectancy,Belgium,Female,45-49 years,Years,2013,39.16196168320959,39.269636877409475,39.05542863375348
Life expectancy,Belgium,Male,45-49 years,Years,2014,35.1260377818571,35.2328166746216,35.01698315728743
Life expectancy,Belgium,Female,45-49 years,Years,2014,39.46419985132556,39.56680004530787,39.35534927638253
Life expectancy,Belgium,Male,45-49 years,Years,2015,35.25153790906563,35.36429356737931,35.13482555549467
Life expectancy,Belgium,Female,45-49 years,Years,2015,39.42849893633909,39.53394001623411,39.3227680244982
Life expectancy,Belgium,Male,45-49 years,Years,2016,35.42126540389579,35.53258676886623,35.29824198959779
Life expectancy,Belgium,Female,45-49 years,Years,2016,39.641422290984636,39.74849944326617,39.530124698512246
Life expectancy,Belgium,Male,45-49 years,Years,2017,35.62564668425975,35.73883593340753,35.50859682865768
Life expectancy,Belgium,Female,45-49 years,Years,2017,39.766586270005114,39.89369949949472,39.653861853263834
Life expectancy,Belgium,Male,45-49 years,Years,2018,35.80671413290633,35.92596832319532,35.680930040673445
Life expectancy,Belgium,Female,45-49 years,Years,2018,39.81343185722754,39.93023469893647,39.69287665655535
Life expectancy,Belgium,Male,45-49 years,Years,2019,35.986227338877576,36.12346903801295,35.83386587368031
Life expectancy,Belgium,Female,45-49 years,Years,2019,39.982818658913665,40.11369109264494,39.85058576792831
Life expectancy,Belgium,Male,45-49 years,Years,2020,34.7902886232363,34.90665669509494,34.67106010058961
Life expectancy,Belgium,Female,45-49 years,Years,2020,38.95760588578319,39.06627743474468,38.84959419293794
Life expectancy,Belgium,Male,45-49 years,Years,2021,35.83033568666436,35.96321320174213,35.69273787315784
Life expectancy,Belgium,Female,45-49 years,Years,2021,40.17005619150522,40.29749034399942,40.04021483751678
Life expectancy,Belgium,Male,50-54 years,Years,2012,29.960826527306846,30.063454064370696,29.862627099371114
Life expectancy,Belgium,Female,50-54 years,Years,2012,34.38243688914645,34.482477020820845,34.280413831583495
Life expectancy,Belgium,Male,50-54 years,Years,2013,30.179308564745583,30.29154696684854,30.070478386711187
Life expectancy,Belgium,Female,50-54 years,Years,2013,34.47055107672871,34.574197500883564,34.368020213868235
Life expectancy,Belgium,Male,50-54 years,Years,2014,30.53586286742616,30.638595907413926,30.43095768218637
Life expectancy,Belgium,Female,50-54 years,Years,2014,34.767097579919124,34.86590158465744,34.66226203633848
Life expectancy,Belgium,Male,50-54 years,Years,2015,30.656445363547885,30.764974261237864,30.544144690434837
Life expectancy,Belgium,Female,50-54 years,Years,2015,34.73236026791801,34.83393895487016,34.63056167989437
Life expectancy,Belgium,Male,50-54 years,Years,2016,30.81924112195479,30.926375098009206,30.700850114660536
Life expectancy,Belgium,Female,50-54 years,Years,2016,34.93952252009327,35.04269886943694,34.83229104411691
Life expectancy,Belgium,Male,50-54 years,Years,2017,31.016904858815753,31.125857414705848,30.904271915659688
Life expectancy,Belgium,Female,50-54 years,Years,2017,35.056405054211424,35.179064471493376,34.947678034123456
Life expectancy,Belgium,Male,50-54 years,Years,2018,31.196109549711213,31.3109097695513,31.07504152940213
Life expectancy,Belgium,Female,50-54 years,Years,2018,35.094028517208,35.2068726765518,34.977614666125845
Life expectancy,Belgium,Male,50-54 years,Years,2019,31.391049872501714,31.52211695507172,31.244469040032488
Life expectancy,Belgium,Female,50-54 years,Years,2019,35.25752129043374,35.38412036351155,35.12965482568957
Life expectancy,Belgium,Male,50-54 years,Years,2020,30.226711260496497,30.33805417268061,30.115070474720365
Life expectancy,Belgium,Female,50-54 years,Years,2020,34.23652619880268,34.341052573241306,34.131944603896066
Life expectancy,Belgium,Male,50-54 years,Years,2021,31.221542596456676,31.349477262343996,31.08901854501236
Life expectancy,Belgium,Female,50-54 years,Years,2021,35.45725164474191,35.58035844017378,35.33192178170377
Life expectancy,Belgium,Male,55-59 years,Years,2012,25.613277289636773,25.709520673855323,25.521279282838044
Life expectancy,Belgium,Female,55-59 years,Years,2012,29.846267917635206,29.94057920572224,29.75007543853237
Life expectancy,Belgium,Male,55-59 years,Years,2013,25.800066594512924,25.905613871760902,25.697786012353202
Life expectancy,Belgium,Female,55-59 years,Years,2013,29.92327866082256,30.021141715177336,29.826488164231797
Life expectancy,Belgium,Male,55-59 years,Years,2014,26.129012047835072,26.225812350694202,26.030182548392176
Life expectancy,Belgium,Female,55-59 years,Years,2014,30.196940188616175,30.290468094563536,30.09767864504432
Life expectancy,Belgium,Male,55-59 years,Years,2015,26.22935337226246,26.33185204833361,26.123366222071912
Life expectancy,Belgium,Female,55-59 years,Years,2015,30.15092643487312,30.247314428308357,30.05443833913702
Life expectancy,Belgium,Male,55-59 years,Years,2016,26.371757613350418,26.473014858857677,26.25987856388172
Life expectancy,Belgium,Female,55-59 years,Years,2016,30.350477898283735,30.44838432277588,30.24873528501383
Life expectancy,Belgium,Male,55-59 years,Years,2017,26.544756479415025,26.647914491622643,26.43815845367394
Life expectancy,Belgium,Female,55-59 years,Years,2017,30.451413856196698,30.56813022524752,30.348015909310824
Life expectancy,Belgium,Male,55-59 years,Years,2018,26.71912590952473,26.82786967848661,26.604481818267534
Life expectancy,Belgium,Female,55-59 years,Years,2018,30.48071892388952,30.588228910616877,30.369883257263627
Life expectancy,Belgium,Male,55-59 years,Years,2019,26.93320720371629,27.05722318397045,26.794696144817895
Life expectancy,Belgium,Female,55-59 years,Years,2019,30.6468394914491,30.767470601513637,30.525041812329455
Life expectancy,Belgium,Male,55-59 years,Years,2020,25.801672158220992,25.90568931748798,25.696600562865655
Life expectancy,Belgium,Female,55-59 years,Years,2020,29.625657889967513,29.725088690064332,29.525926923904375
Life expectancy,Belgium,Male,55-59 years,Years,2021,26.754810211351543,26.875910393943784,26.62943509536689
Life expectancy,Belgium,Female,55-59 years,Years,2021,30.836028602711508,30.95355159835527,30.71651711981894
Life expectancy,Belgium,Male,60-64 years,Years,2012,21.521381918601467,21.60869627039289,21.43786835557343
Life expectancy,Belgium,Female,60-64 years,Years,2012,25.465657475119194,25.55264856025697,25.376906177849406
Life expectancy,Belgium,Male,60-64 years,Years,2013,21.6874871972313,21.78353424045809,21.594504148072954
Life expectancy,Belgium,Female,60-64 years,Years,2013,25.532135836757163,25.622561760677357,25.442721612241463
